transaction_id,customer_id,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag,event_time_unix,predicted_high_risk_flag,probability_0,probability_1,risk_bucket
18758,761680,Mobile App,South,Retail,Known,2367.58,1,7,2352.28,0,0,0,1,0,1735691580.0,0,0.9660072036580166,0.0339927963419834,Low
18759,204817,Mobile App,North,Corporate,Known,3646.98,0,4,3535.31,0,0,0,1,0,1735775460.0,0,0.973089788926238,0.026910211073762,Low
18760,104642,Web,West,Retail,Known,3848.77,1,4,2861.64,0,0,0,0,0,1735763280.0,0,0.998134786167362,0.0018652138326379,Low
18761,585910,Mobile App,North,Retail,New,1807.48,1,5,1577.53,0,0,1,1,0,1735698000.0,1,0.7426834908978719,0.2573165091021281,Low
18762,633609,POS,North,Retail,Known,2185.11,7,12,2123.33,1,0,0,1,0,1735692240.0,1,0.5513520015654736,0.4486479984345264,Medium
18763,442112,Mobile App,South,SME,New,2613.24,2,6,2078.32,0,0,1,1,0,1735693560.0,1,0.7590016375302506,0.2409983624697493,Low
18764,843653,Call Center,South,Retail,New,953.21,2,5,1048.28,0,0,1,0,0,1735719060.0,0,0.954380599583255,0.0456194004167449,Low
18765,552834,Web,West,SME,Known,932.28,2,8,574.25,0,0,0,0,0,1735722660.0,0,0.9968019151008192,0.0031980848991809,Low
18766,727058,Web,West,Retail,Known,1507.69,2,5,1151.61,0,0,0,1,0,1735703220.0,0,0.9762482888692168,0.0237517111307832,Low
18767,621315,POS,North,Corporate,Known,884.41,2,7,614.84,0,0,0,1,0,1735702260.0,0,0.9749923924552012,0.0250076075447986,Low
18768,519260,Mobile App,East,SME,Known,4230.07,1,6,2950.64,0,0,0,0,0,1735716840.0,0,0.9960823613719364,0.0039176386280635,Low
18769,253043,Mobile App,East,Retail,Shared,4215.55,2,6,2582.5,0,0,0,1,0,1735702680.0,0,0.9666489443222048,0.0333510556777953,Low
18770,880342,POS,West,Retail,Known,2406.61,1,5,2207.57,0,0,0,1,0,1735787580.0,0,0.9803310815563404,0.0196689184436594,Low
18771,471906,POS,South,Retail,Known,19769.03,2,6,12869.83,0,0,0,1,0,1735706940.0,0,0.9878929293191868,0.0121070706808133,Low
18772,738471,POS,East,Retail,Known,10548.26,1,4,10352.17,0,0,0,1,0,1735698480.0,0,0.9704807170667796,0.0295192829332202,Low
18773,741447,Mobile App,West,Retail,Known,343.2,0,5,260.55,0,0,0,1,0,1735695240.0,0,0.976976578931692,0.0230234210683078,Low
18774,912159,Web,North,Retail,Known,6456.56,4,12,5872.65,0,0,0,0,0,1735725540.0,0,0.9981096947562657,0.0018903052437344,Low
18775,173820,Web,South,Retail,Known,1433.27,3,4,952.52,0,0,0,1,0,1735703820.0,0,0.9676925122660484,0.0323074877339515,Low
18776,733350,POS,North,Retail,Known,3507.64,0,5,3275.51,0,0,0,1,0,1735697100.0,0,0.9766033367564017,0.0233966632435982,Low
18777,838561,Mobile App,North,Retail,Known,948.74,1,4,912.99,0,0,0,1,0,1735701180.0,0,0.9766097651972634,0.0233902348027365,Low
18778,651764,POS,South,Retail,Known,2374.09,2,10,1740.38,0,0,0,1,0,1735702800.0,0,0.9657245424451076,0.0342754575548922,Low
18779,622117,Mobile App,North,Retail,Known,629.18,2,5,582.69,0,0,0,0,0,1735724940.0,0,0.9967890070827172,0.0032109929172826,Low
18780,555899,Mobile App,East,Retail,Known,898.18,1,2,779.86,0,0,0,1,0,1735696500.0,0,0.9729845524934968,0.0270154475065031,Low
18781,766351,Mobile App,North,Retail,Known,2217.64,2,9,1585.12,0,0,0,0,0,1735737060.0,0,0.9967790257636115,0.0032209742363883,Low
18782,840457,Mobile App,North,Retail,Known,8031.31,0,4,7306.35,0,0,0,1,0,1735702680.0,0,0.9774922019842476,0.0225077980157523,Low
18783,220355,Mobile App,East,Retail,Known,499.53,4,6,453.09,0,0,0,0,0,1735713720.0,0,0.9960482536814584,0.0039517463185416,Low
18784,170047,Mobile App,West,Corporate,Known,969.8,5,7,888.33,0,0,0,0,0,1735727880.0,0,0.9965581431064366,0.0034418568935633,Low
18785,241868,Web,South,Retail,Known,2569.59,4,7,2329.96,0,0,0,0,0,1735717800.0,0,0.9982214241279228,0.0017785758720771,Low
18786,103881,POS,South,SME,New,495.14,2,5,328.54,0,0,1,0,0,1735728660.0,0,0.940812729792112,0.059187270207888,Low
18787,639956,POS,East,SME,Known,10816.48,2,8,10298.13,0,0,0,1,0,1735703580.0,0,0.989607206919069,0.0103927930809309,Low
18788,331789,Mobile App,North,Retail,Known,1556.33,1,7,1266.05,0,0,0,0,0,1735808700.0,0,0.99706565288724,0.0029343471127598,Low
18789,265384,Mobile App,East,Retail,Known,11677.3,4,8,8404.04,0,0,0,0,0,1735711680.0,0,0.995825278372368,0.0041747216276319,Low
18790,128106,Mobile App,South,Retail,Known,224.08,3,10,145.23,0,0,0,1,0,1735703580.0,0,0.9499723992406632,0.0500276007593366,Low
18791,848118,Web,South,Retail,Known,807.73,0,10,724.72,0,0,0,1,0,1735702200.0,0,0.9759241919833952,0.0240758080166048,Low
18792,902161,POS,West,Retail,Shared,2079.65,3,9,2010.29,0,0,0,1,0,1735691160.0,0,0.9771314291731916,0.0228685708268085,Low
18793,753642,Mobile App,North,Retail,Known,1067.74,0,5,656.96,0,0,0,0,0,1735731120.0,0,0.9969277257646424,0.0030722742353575,Low
18794,694608,POS,East,Retail,Known,294.76,3,11,261.24,0,0,0,1,1,1735700520.0,0,0.9498884296642408,0.0501115703357592,Low
18795,941345,POS,North,SME,New,611.18,3,7,412.85,0,0,1,0,0,1735804500.0,0,0.943483323440977,0.056516676559023,Low
18796,421546,Mobile App,South,Retail,Known,716.51,4,7,646.19,0,0,0,1,0,1735698060.0,0,0.9690394380994818,0.0309605619005182,Low
18797,221649,Mobile App,South,Retail,New,2358.96,1,4,2458.99,0,0,1,0,0,1735716720.0,0,0.9587252180462504,0.0412747819537496,Low
18798,466074,Web,North,Retail,Known,1336.04,6,11,966.34,1,0,0,0,0,1735737420.0,0,0.8754160978255826,0.1245839021744173,Low
18799,792642,Web,North,SME,Shared,2309.81,2,3,2305.44,0,0,0,0,0,1735763040.0,0,0.9961135540575108,0.0038864459424892,Low
18800,592665,Mobile App,South,SME,New,5375.41,2,7,4779.98,0,0,1,1,0,1735695720.0,1,0.792354573545223,0.207645426454777,Low
18801,567854,Mobile App,East,SME,Known,4300.25,3,3,4602.08,0,0,0,0,0,1735841760.0,0,0.9969066725346524,0.0030933274653477,Low
18802,793578,Mobile App,South,Retail,Known,5737.79,4,8,5518.27,0,0,0,1,0,1735774980.0,0,0.976282783326336,0.0237172166736638,Low
18803,684027,POS,North,Retail,Known,2570.05,2,3,2158.43,0,0,0,0,0,1735808100.0,0,0.9983789124034153,0.0016210875965847,Low
18804,348765,Mobile App,East,SME,Known,1489.57,4,11,1333.31,0,0,0,0,0,1735758540.0,0,0.9962562803698772,0.0037437196301226,Low
18805,366651,Mobile App,West,Retail,New,555.93,3,6,592.77,0,0,1,0,0,1735765200.0,0,0.9632237520932532,0.0367762479067467,Low
18806,277375,POS,North,Corporate,Known,1259.92,1,8,827.85,0,0,0,0,0,1735722480.0,0,0.9968959029360204,0.0031040970639797,Low
18807,202552,Web,North,Retail,Known,1545.7,4,8,1368.69,0,0,0,0,0,1735756740.0,0,0.996670831626098,0.003329168373902,Low
18808,703347,POS,West,Retail,Known,2321.41,1,4,2106.88,0,0,0,0,0,1735717080.0,0,0.9983761993089644,0.0016238006910356,Low
18809,255739,POS,West,Retail,Known,2004.5,2,8,1555.29,0,0,0,0,0,1735717380.0,0,0.9971083558722612,0.0028916441277389,Low
18810,759352,Mobile App,East,Retail,Known,6759.45,0,6,6531.2,0,0,0,0,0,1735719360.0,0,0.9961652168567372,0.0038347831432628,Low
18811,862186,Mobile App,South,Retail,Known,6988.71,4,14,5980.83,0,0,0,0,0,1735891320.0,0,0.9967003820241724,0.0032996179758276,Low
18812,230514,Mobile App,West,Retail,Known,729.55,0,6,802.36,0,0,0,1,0,1735693560.0,0,0.9715399936646544,0.0284600063353455,Low
18813,566779,Mobile App,North,SME,Known,1838.68,2,7,1936.22,0,0,0,0,0,1735748520.0,0,0.9968118184602808,0.0031881815397192,Low
18814,974112,Mobile App,North,Retail,Known,3957.65,1,10,4091.13,0,0,0,1,0,1735701060.0,0,0.9735978230096264,0.0264021769903735,Low
18815,125530,POS,South,Retail,Shared,585.94,2,7,512.77,0,0,0,1,0,1735705680.0,0,0.9670910286037304,0.0329089713962695,Low
18816,341348,POS,South,Retail,Known,1725.32,2,7,1180.75,0,0,0,1,0,1735692600.0,0,0.9750932110889268,0.0249067889110733,Low
18817,115305,Web,East,Retail,Known,9860.57,1,8,6254.02,0,0,0,1,0,1735705140.0,0,0.9653880681808116,0.0346119318191884,Low
18818,209097,Web,South,Retail,Known,3578.72,2,8,3016.82,0,0,0,0,0,1735858200.0,0,0.9985092614168484,0.0014907385831516,Low
18819,878093,Web,South,Retail,Known,548.36,3,6,387.78,0,0,0,1,0,1735707780.0,0,0.9723815388668372,0.0276184611331629,Low
18820,842627,Mobile App,North,Retail,Known,4710.25,2,7,3262.19,0,0,0,0,0,1735729440.0,0,0.9969242149620586,0.0030757850379413,Low
18821,579425,Mobile App,North,Retail,Known,1461.41,1,4,1082.39,0,0,0,1,0,1735694220.0,0,0.972966126029438,0.0270338739705621,Low
18822,592049,Web,South,Retail,Known,997.59,1,8,889.38,0,0,0,1,0,1735781640.0,0,0.9734394680457854,0.0265605319542145,Low
18823,152044,Mobile App,East,Retail,Known,4760.79,4,6,4875.84,0,0,0,0,0,1735752900.0,0,0.996347103439222,0.0036528965607781,Low
18824,230436,POS,West,Retail,Known,4489.73,3,6,3832.56,0,0,0,1,0,1735707120.0,0,0.9724501726859878,0.0275498273140122,Low
18825,189363,Web,West,SME,Known,583.07,4,10,415.73,0,0,0,1,0,1735705020.0,0,0.9704809020737736,0.0295190979262262,Low
18826,420961,Mobile App,East,SME,Shared,2354.27,5,12,1582.23,0,0,0,1,0,1735709940.0,0,0.962413349597618,0.037586650402382,Low
18827,727326,Web,North,Retail,Shared,3818.81,2,9,2756.93,0,0,0,1,0,1735708020.0,0,0.967156704853318,0.032843295146682,Low
18828,670954,Web,West,Retail,Known,333.57,4,9,361.71,0,0,0,1,0,1735700340.0,0,0.9575352761478688,0.0424647238521312,Low
18829,519389,Mobile App,East,Corporate,Known,2769.98,1,5,2212.07,0,0,0,0,0,1735858560.0,0,0.9965039156294678,0.0034960843705321,Low
18830,905341,POS,West,Retail,Known,472.19,0,4,395.42,0,0,0,0,0,1735749480.0,0,0.9974976562206244,0.0025023437793754,Low
18831,557183,Mobile App,East,Retail,Known,1595.97,5,11,1190.61,0,0,0,1,0,1735700820.0,0,0.9577819992814736,0.0422180007185265,Low
18832,506201,Mobile App,North,Retail,Known,1283.63,1,6,938.64,0,0,0,0,0,1735833660.0,0,0.99609943616527,0.0039005638347298,Low
18833,122525,Web,South,Retail,Known,371.42,3,6,263.82,0,0,0,1,0,1735690140.0,0,0.9746742074113468,0.0253257925886532,Low
18834,212293,POS,South,Retail,Known,642.55,3,7,459.95,0,0,0,1,0,1735710300.0,0,0.9752953755251712,0.0247046244748286,Low
18835,201046,Mobile App,North,SME,Known,830.03,6,8,878.0,1,0,0,0,0,1735719900.0,0,0.8448294018227525,0.1551705981772476,Low
18836,137403,Mobile App,North,Retail,Known,2641.64,2,13,2473.99,0,0,0,1,0,1735690920.0,0,0.9584480946927,0.0415519053073001,Low
18837,268265,Mobile App,North,Retail,Known,1861.98,3,11,1542.6,0,0,0,1,0,1735695900.0,0,0.9647525221351664,0.0352474778648336,Low
18838,600181,Mobile App,South,SME,New,4307.28,0,6,4556.68,0,0,1,1,1,1735700340.0,1,0.7807864681674657,0.2192135318325342,Low
18839,497046,POS,East,Retail,Known,2343.74,3,4,2479.4,0,0,0,0,0,1735735440.0,0,0.9983050157914471,0.0016949842085528,Low
18840,231605,POS,South,SME,Shared,740.16,2,6,769.59,0,0,0,1,0,1735790700.0,0,0.9764604228164194,0.0235395771835806,Low
18841,867914,Web,South,Retail,Shared,517.0,3,5,501.85,0,0,0,0,0,1735724820.0,0,0.9968184938316728,0.0031815061683271,Low
18842,252018,Web,North,Retail,New,906.04,1,3,659.82,0,0,1,0,1,1735719360.0,0,0.9278426505733096,0.0721573494266903,Low
18843,385648,Web,East,Retail,Shared,2233.09,3,7,1919.1,0,0,0,0,0,1735717260.0,0,0.9980803154016668,0.0019196845983332,Low
18844,734839,POS,West,SME,Known,5082.98,2,5,4063.79,0,0,0,1,0,1735705140.0,0,0.9793186861443808,0.0206813138556191,Low
18845,417859,Mobile App,South,SME,Known,7897.71,3,8,8610.63,0,0,0,0,0,1735752900.0,0,0.9965855229482448,0.0034144770517551,Low
18846,783615,Web,East,Retail,Known,3177.66,0,4,3413.8,0,0,0,0,0,1735717560.0,0,0.9981905605598754,0.0018094394401246,Low
18847,661143,Web,West,Retail,Known,1840.76,2,5,1826.35,0,0,0,1,0,1735698960.0,0,0.9779784925633968,0.0220215074366031,Low
18848,141721,Web,East,Retail,Known,772.84,2,6,624.26,0,0,0,1,0,1735694880.0,0,0.9718702044240224,0.0281297955759775,Low
18849,211597,POS,North,Retail,Known,834.48,4,10,569.23,0,0,0,0,0,1735842000.0,0,0.99693454493358,0.00306545506642,Low
18850,272922,POS,East,Retail,Known,876.49,2,13,887.35,0,0,0,1,0,1735690200.0,0,0.975600669584907,0.024399330415093,Low
18851,462803,Web,South,SME,Known,669.45,3,8,519.45,0,0,0,1,0,1735787100.0,0,0.9739213189870782,0.0260786810129217,Low
18852,396867,Mobile App,West,SME,Known,378.35,2,7,303.21,0,0,0,1,1,1735698420.0,0,0.9592927282226544,0.0407072717773454,Low
18853,791099,Web,West,Retail,Known,2715.55,2,9,1660.75,0,0,0,0,0,1735728120.0,0,0.997309594998554,0.0026904050014458,Low
18854,884717,Web,West,SME,Known,2120.02,1,4,1279.33,0,0,0,1,0,1735702500.0,0,0.9781937696960724,0.0218062303039275,Low
18855,629827,Mobile App,East,Retail,Known,4347.99,3,5,2958.9,0,0,0,0,0,1735760280.0,0,0.9967250387242704,0.0032749612757296,Low
18856,740648,Mobile App,West,Retail,New,1572.04,3,16,1566.09,0,0,1,0,0,1735717800.0,0,0.9447451879158482,0.0552548120841518,Low
18857,463284,Web,West,Retail,Known,2741.43,0,6,1949.7,0,0,0,1,0,1735695060.0,0,0.980475024118844,0.0195249758811561,Low
18858,252383,Web,North,SME,Known,5541.69,1,8,4668.76,0,0,0,1,0,1735700880.0,0,0.9694014458890472,0.0305985541109528,Low
18859,858603,POS,South,Corporate,Known,1544.57,1,6,1520.27,0,0,0,1,0,1735703460.0,0,0.9768113224075112,0.0231886775924888,Low
18860,955612,POS,West,Retail,Known,2141.43,2,6,2087.87,0,0,0,0,0,1735767720.0,0,0.9986859078905193,0.0013140921094808,Low
18861,479129,Mobile App,East,SME,New,871.37,5,6,917.5,0,0,1,0,0,1735741980.0,0,0.9431300496844058,0.0568699503155941,Low
18862,448125,Mobile App,South,SME,New,658.78,3,11,461.16,0,0,1,0,1,1735753260.0,0,0.9226654110150998,0.0773345889849001,Low
18863,922366,Mobile App,West,Retail,Known,2247.35,1,6,1805.73,0,0,0,1,0,1735691520.0,0,0.9781732541186142,0.0218267458813857,Low
18864,493399,POS,South,Retail,New,1663.52,2,7,1192.65,0,0,1,0,0,1735720680.0,0,0.949762962313084,0.0502370376869159,Low
18865,895907,Mobile App,West,SME,Known,1367.12,0,5,954.8,0,0,0,1,0,1735945260.0,0,0.9819409498156584,0.0180590501843417,Low
18866,577982,Mobile App,West,Retail,Known,1499.31,3,8,1528.76,0,0,0,0,0,1735744920.0,0,0.996942737292737,0.003057262707263,Low
18867,294202,Mobile App,West,Corporate,Shared,779.11,1,7,713.66,0,0,0,1,0,1735694220.0,0,0.9690076991822464,0.0309923008177536,Low
18868,421721,Mobile App,North,SME,Known,524.29,4,6,482.68,0,0,0,0,0,1735730460.0,0,0.9961603135315248,0.0038396864684752,Low
18869,882328,Mobile App,South,Retail,New,2275.16,5,11,2256.49,0,0,1,0,0,1735738800.0,0,0.9391360945713966,0.0608639054286034,Low
18870,388152,POS,North,Retail,Known,1439.57,4,11,1073.69,0,0,0,0,0,1735715580.0,0,0.9966263594557948,0.003373640544205,Low
18871,832228,Mobile App,North,Retail,New,1938.1,2,6,1786.26,0,0,1,1,0,1735692540.0,1,0.7725444840197215,0.2274555159802784,Low
18872,541157,Mobile App,East,Retail,Known,4317.56,0,3,3675.12,0,0,0,1,0,1735690860.0,0,0.9776772878831878,0.0223227121168122,Low
18873,667044,POS,West,SME,Known,916.96,3,6,821.55,0,0,0,1,0,1735789560.0,0,0.9829379658909856,0.0170620341090145,Low
18874,825618,Mobile App,North,SME,Known,1280.27,2,6,799.82,0,0,0,1,0,1735700280.0,0,0.9754787627493088,0.0245212372506912,Low
18875,705018,Web,East,Retail,Known,998.48,3,8,889.79,0,0,0,1,0,1735706700.0,0,0.9676094159968164,0.0323905840031835,Low
18876,521128,Mobile App,South,Retail,New,3254.36,2,8,3508.35,0,0,1,0,0,1735746660.0,0,0.9394672867598556,0.0605327132401443,Low
18877,706990,Mobile App,South,Retail,Known,529.33,0,6,543.67,0,0,0,0,0,1735731660.0,0,0.9969356780852224,0.0030643219147775,Low
18878,281731,Web,North,Retail,Known,6068.92,3,11,4192.0,0,0,0,0,0,1735814100.0,0,0.9982985095755248,0.0017014904244751,Low
18879,933272,Mobile App,East,Retail,Known,8491.18,3,11,6401.45,0,0,0,1,0,1735693080.0,0,0.9758108959031986,0.0241891040968014,Low
18880,312584,Mobile App,West,Retail,Known,1334.13,4,15,1320.47,0,0,0,0,0,1735733760.0,0,0.9962399311991238,0.0037600688008761,Low
18881,400767,Mobile App,South,Retail,Known,682.69,0,5,616.93,0,0,0,1,0,1735692660.0,0,0.9719169121510128,0.0280830878489871,Low
18882,949735,Mobile App,East,Retail,Known,912.9,4,13,979.87,0,0,0,1,0,1735689600.0,0,0.9718079114232564,0.0281920885767436,Low
18883,932494,Web,South,Retail,Shared,2491.77,2,7,2526.43,0,0,0,1,0,1735694160.0,0,0.9740545894137496,0.0259454105862503,Low
18884,156690,Mobile App,West,Retail,Shared,5563.3,3,14,3534.14,0,0,0,0,0,1735724100.0,0,0.9962166435285856,0.0037833564714143,Low
18885,832942,Mobile App,East,Retail,Shared,1554.73,2,5,1482.69,0,0,0,0,0,1735730160.0,0,0.9967919815292342,0.0032080184707657,Low
18886,198980,Mobile App,West,SME,Known,998.88,5,8,845.31,0,0,0,1,0,1735710360.0,0,0.9723245046150454,0.0276754953849546,Low
18887,516850,Web,North,Retail,Known,2095.37,4,8,1882.68,0,0,0,1,0,1735691280.0,0,0.9629485181959192,0.0370514818040809,Low
18888,617926,POS,West,SME,Shared,167.61,4,8,162.54,0,0,0,0,0,1735725780.0,0,0.996766440973283,0.0032335590267169,Low
18889,615717,Mobile App,South,Retail,Known,941.56,4,10,665.86,0,0,0,1,0,1735692780.0,0,0.9697204793872256,0.0302795206127742,Low
18890,407410,Mobile App,North,Retail,Known,1390.9,1,3,1511.2,0,0,0,1,0,1735695060.0,0,0.9767550793236648,0.0232449206763352,Low
18891,261080,Mobile App,West,Retail,Known,892.39,1,6,583.38,0,0,0,0,0,1735715460.0,0,0.9967792417685668,0.0032207582314331,Low
18892,974075,Web,North,Retail,Known,1698.34,6,11,1837.85,1,0,0,1,0,1735704540.0,1,0.5318822790389001,0.4681177209610999,Medium
18893,682992,Mobile App,West,Retail,Shared,5398.33,4,6,4779.88,0,0,0,0,0,1735712100.0,0,0.996894465963446,0.0031055340365539,Low
18894,866441,Web,East,Retail,Known,1097.68,3,8,1144.66,0,0,0,0,0,1735725840.0,0,0.9967164565701738,0.0032835434298261,Low
18895,556082,Web,North,Retail,Known,1507.7,2,7,1629.74,0,0,0,1,0,1735695840.0,0,0.9713765840858374,0.0286234159141626,Low
18896,479518,Web,West,Retail,Known,3811.94,3,11,3973.47,0,0,0,0,0,1735770060.0,0,0.9983662924773948,0.0016337075226051,Low
18897,894814,Mobile App,North,Retail,New,1856.21,2,7,1291.48,0,0,1,0,0,1735719060.0,0,0.938077677250744,0.0619223227492561,Low
18898,540990,Mobile App,West,SME,Shared,264.67,5,8,215.31,0,0,0,1,0,1735690380.0,0,0.96670005957858,0.03329994042142,Low
18899,567786,Mobile App,West,Retail,Known,929.44,3,5,614.27,0,0,0,0,0,1735725240.0,0,0.9969488002244956,0.0030511997755044,Low
18900,829422,Mobile App,North,Retail,New,1239.24,0,5,1148.54,0,0,1,0,0,1735711980.0,0,0.9576893742511472,0.0423106257488526,Low
18901,976041,Mobile App,North,Retail,Known,418.78,1,8,265.08,0,0,0,0,0,1735733100.0,0,0.9968808159210354,0.0031191840789646,Low
18902,670986,POS,East,Retail,Known,598.23,4,10,621.44,0,0,0,0,0,1735744740.0,0,0.996386304483554,0.0036136955164458,Low
18903,363254,POS,East,Retail,Known,4015.65,0,5,2474.31,0,0,0,1,0,1735790160.0,0,0.9759347222627232,0.0240652777372767,Low
18904,575197,Mobile App,North,SME,New,1805.26,6,8,1324.09,1,0,1,0,1,1735920120.0,1,0.4200094837843107,0.5799905162156893,Medium
18905,231458,Mobile App,South,Corporate,Known,560.83,2,8,555.94,0,0,0,0,0,1735718280.0,0,0.9963054227656848,0.0036945772343152,Low
18906,315192,Mobile App,West,SME,Shared,8185.05,1,10,5826.65,0,0,0,0,0,1735719240.0,0,0.9966495215782816,0.0033504784217183,Low
18907,342282,POS,North,Retail,Shared,905.62,0,7,781.99,0,0,0,1,0,1735690380.0,0,0.969210867505155,0.030789132494845,Low
18908,934233,POS,North,Retail,Known,1384.71,3,10,1408.16,0,0,0,0,0,1735761720.0,0,0.9971512519052452,0.0028487480947548,Low
18909,982517,Web,West,SME,Known,3491.36,1,6,2428.74,0,0,0,1,0,1735690620.0,0,0.9788500335509754,0.0211499664490245,Low
18910,302929,Web,South,Retail,Known,1579.61,2,4,975.97,0,0,0,0,0,1735725600.0,0,0.9971404181480032,0.0028595818519968,Low
18911,131566,Web,South,Retail,Shared,11124.57,1,7,9763.52,0,0,0,1,0,1735693320.0,0,0.9764824915999368,0.0235175084000632,Low
18912,341300,Mobile App,North,SME,Known,1299.71,5,9,1299.35,0,0,0,1,0,1735701660.0,0,0.9607458526375235,0.0392541473624763,Low
18913,123798,Mobile App,East,SME,Known,97.17,0,5,79.04,0,0,0,1,0,1735695000.0,0,0.95975727017017,0.0402427298298301,Low
18914,506781,Web,East,SME,Known,665.24,3,9,675.96,0,0,0,1,0,1735694880.0,0,0.9752971363876106,0.0247028636123893,Low
18915,123027,POS,South,SME,Shared,4310.76,2,13,4316.04,0,0,0,1,0,1735692360.0,0,0.9649728764831044,0.0350271235168954,Low
18916,600252,Web,West,Retail,Known,899.58,3,6,559.78,0,0,0,1,0,1735703340.0,0,0.9713252959415364,0.0286747040584635,Low
18917,590847,POS,North,Retail,Known,934.44,2,8,904.61,0,0,0,1,0,1735709400.0,0,0.9733386714004612,0.0266613285995387,Low
18918,892063,POS,North,Retail,Known,2621.98,2,5,2382.21,0,0,0,0,0,1735712040.0,0,0.9984455718692822,0.0015544281307178,Low
18919,845225,Mobile App,North,Retail,Known,3557.03,0,2,3465.95,0,0,0,1,0,1735710420.0,0,0.9791590658340896,0.0208409341659104,Low
18920,339628,Mobile App,West,Retail,Shared,1913.17,3,7,1307.83,0,0,0,0,0,1735716300.0,0,0.9965579564612208,0.0034420435387791,Low
18921,681166,Mobile App,West,Retail,Known,1224.4,1,6,908.82,0,0,0,0,0,1735760280.0,0,0.9972566650211928,0.0027433349788072,Low
18922,669494,Mobile App,North,Retail,New,715.31,4,8,660.72,0,0,1,0,0,1735725540.0,0,0.9377796806256616,0.0622203193743382,Low
18923,727761,Web,North,Retail,New,756.06,0,5,615.42,0,0,1,1,0,1735690200.0,1,0.7744476544539176,0.2255523455460824,Low
18924,158334,Mobile App,West,Retail,New,932.1,0,7,565.46,0,0,1,1,1,1735696380.0,1,0.7039913463096554,0.2960086536903445,Low
18925,434467,POS,South,SME,Known,1049.47,3,9,1000.03,0,0,0,1,0,1735705020.0,0,0.9702263298818008,0.0297736701181993,Low
18926,677907,Call Center,East,SME,Known,209.33,5,8,156.68,0,0,0,1,0,1735796760.0,0,0.9750862403702883,0.0249137596297115,Low
18927,727824,Mobile App,South,Retail,Known,4967.43,3,11,5372.43,0,0,0,1,0,1735692480.0,0,0.9733094825493446,0.0266905174506554,Low
18928,520091,Mobile App,South,Retail,Known,7379.77,3,11,5307.26,0,0,0,0,0,1735734120.0,0,0.9966594972585596,0.0033405027414405,Low
